date,home_team,away_team,time,match_id,attacks_home,attacks_away,attempts_on_goal_home,attempts_on_goal_away,corners_home,corners_away,dangerous_attacks_home,dangerous_attacks_away,fauls_home,fauls_away,free_kicks_home,free_kicks_away,goal_kicks_home,goal_kicks_away,offsides_home,offsides_away,penalties_home,penalties_away,possesion_home,possesion_away,red_cards_home,red_cards_away,saves_home,saves_away,shots_blocked_home,shots_blocked_away,shots_off_target_home,shots_off_target_away,shots_on_target_home,shots_on_target_away,substitutions_home,substitutions_away,throw_ins_home,throw_ins_away,treatments_home,treatments_away,yellow_cards_home,yellow_cards_away,half_time_score_home,half_time_score_away,full_time_score_home,full_time_score_away
2021-09-19,Legia Warszawa,Gornik Leczna,15:30,274615,105.0,96.0,15.0,10.0,10,1,48.0,44.0,13,11,12.0,14.0,11.0,10.0,1.0,1.0,0.0,2.0,52.0,48.0,0.0,0.0,2.0,8.0,5.0,2.0,5.0,7.0,10,3,5.0,5.0,20.0,19.0,,,0.0,1.0,2.0,1.0,3,1
2021-09-19,Gornik Zabrze,KS Warta Poznan,13:00,274497,130.0,98.0,13.0,6.0,7,2,73.0,49.0,9,7,8.0,10.0,8.0,9.0,1.0,1.0,0.0,0.0,61.0,39.0,0.0,0.0,1.0,4.0,5.0,1.0,7.0,5.0,6,1,4.0,4.0,30.0,31.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0
2021-09-19,Stal Mielec,Rakow Czestochowa,10:30,274399,66.0,76.0,8.0,12.0,9,9,33.0,48.0,6,18,20.0,7.0,7.0,10.0,1.0,2.0,0.0,0.0,56.0,44.0,0.0,0.0,5.0,1.0,2.0,1.0,7.0,4.0,1,8,5.0,5.0,13.0,14.0,,,4.0,4.0,0.0,0.0,0,3
2021-09-18,Lechia Gdansk,Piast Gliwice,18:00,274254,102.0,109.0,9.0,10.0,7,3,48.0,63.0,26,5,7.0,29.0,10.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,4.0,8.0,5,2,5.0,4.0,21.0,28.0,2.0,0.0,1.0,0.0,1.0,0.0,1,0
2021-09-18,Wisla Plock,Jagiellonia Bialystok,10:30,273841,74.0,68.0,4.0,6.0,2,3,35.0,26.0,8,11,11.0,8.0,12.0,3.0,,,0.0,0.0,51.0,49.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,3.0,2,3,2.0,2.0,17.0,20.0,4.0,0.0,0.0,1.0,0.0,0.0,3,0
2021-09-17,Lech Poznan,Wisla Krakow,18:30,273736,59.0,71.0,14.0,2.0,3,4,35.0,35.0,5,7,8.0,6.0,4.0,8.0,1.0,1.0,0.0,0.0,42.0,58.0,0.0,0.0,0.0,5.0,3.0,3.0,5.0,2.0,9,0,3.0,3.0,11.0,24.0,3.0,2.0,1.0,4.0,2.0,0.0,5,0
2021-09-17,Zaglebie Lubin,Termalica Nieciecza,16:00,273667,71.0,76.0,7.0,7.0,4,4,39.0,47.0,15,9,9.0,15.0,6.0,6.0,,,0.0,0.0,47.0,53.0,0.0,0.0,3.0,1.0,6.0,4.0,4.0,3.0,3,4,2.0,2.0,24.0,16.0,1.0,2.0,2.0,0.0,0.0,1.0,2,1
2021-09-13,RKS Radomiak 1910 SA Radom,Pogon Szczecin,18:30,273159,108.0,89.0,10.0,11.0,8,2,45.0,39.0,19,15,15.0,21.0,8.0,11.0,2.0,0.0,0.0,0.0,54.0,46.0,0.0,0.0,4.0,2.0,5.0,0.0,5.0,6.0,5,5,5.0,5.0,26.0,14.0,,,3.0,1.0,0.0,1.0,1,1
2021-09-13,RKS Radomiak 1910 SA Radom,Pogon Szczecin,18:30,273139,107.0,88.0,10.0,11.0,8,2,44.0,38.0,19,14,14.0,21.0,8.0,10.0,2.0,0.0,0.0,0.0,54.0,46.0,0.0,0.0,4.0,2.0,5.0,0.0,5.0,6.0,5,5,5.0,5.0,26.0,14.0,,,3.0,1.0,0.0,1.0,1,1
2021-09-13,Gornik Leczna,Wisla Plock,16:00,273091,107.0,101.0,10.0,5.0,5,6,47.0,40.0,15,18,19.0,17.0,8.0,7.0,2.0,1.0,0.0,2.0,53.0,47.0,0.0,0.0,0.0,2.0,5.0,4.0,5.0,3.0,5,2,4.0,4.0,13.0,14.0,1.0,1.0,3.0,2.0,0.0,1.0,3,2
2021-09-12,Wisla Krakow,Lechia Gdansk,13:00,272729,37.0,23.0,5.0,5.0,8,1,31.0,18.0,2,7,7.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,67.0,33.0,0.0,0.0,2.0,3.0,4.0,1.0,2.0,2.0,3,3,,,17.0,3.0,,,2.0,1.0,0.0,2.0,2,2
2021-09-12,Piast Gliwice,Zaglebie Lubin,10:30,272631,79.0,76.0,10.0,11.0,6,9,49.0,42.0,12,11,12.0,13.0,10.0,8.0,1.0,1.0,0.0,0.0,53.0,47.0,0.0,0.0,3.0,4.0,3.0,3.0,6.0,6.0,4,5,4.0,5.0,34.0,20.0,4.0,7.0,2.0,3.0,0.0,0.0,0,1
2021-09-11,Slask Wroclaw,Legia Warszawa,18:00,272355,96.0,125.0,9.0,8.0,5,10,60.0,71.0,24,6,6.0,28.0,10.0,7.0,4.0,0.0,0.0,0.0,44.0,56.0,0.0,0.0,2.0,2.0,7.0,2.0,6.0,6.0,3,2,3.0,5.0,12.0,12.0,1.0,0.0,3.0,6.0,0.0,0.0,1,0
2021-09-11,Jagiellonia Bialystok,Stal Mielec,15:30,272253,112.0,62.0,7.0,7.0,2,2,59.0,25.0,17,4,5.0,21.0,5.0,5.0,4.0,1.0,0.0,0.0,55.0,45.0,0.0,0.0,1.0,4.0,2.0,1.0,2.0,5.0,5,2,2.0,1.0,20.0,14.0,0.0,3.0,2.0,1.0,1.0,1.0,1,1
2021-09-11,Cracovia,Gornik Zabrze,13:00,272016,56.0,66.0,4.0,6.0,4,1,29.0,40.0,7,10,11.0,8.0,5.0,6.0,1.0,1.0,0.0,0.0,50.0,50.0,0.0,0.0,1.0,2.0,,,2.0,3.0,2,3,3.0,0.0,25.0,17.0,,,1.0,1.0,0.0,2.0,2,2
2021-09-11,KS Warta Poznan,Termalica Nieciecza,10:30,271935,80.0,81.0,5.0,5.0,5,2,28.0,36.0,12,8,13.0,12.0,5.0,2.0,0.0,5.0,0.0,0.0,49.0,51.0,0.0,0.0,3.0,5.0,4.0,4.0,0.0,2.0,5,3,2.0,3.0,16.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0
2021-08-29,Zaglebie Lubin,Slask Wroclaw,13:00,270149,113.0,105.0,13.0,9.0,7,3,68.0,55.0,16,10,10.0,18.0,11.0,13.0,2.0,0.0,0.0,0.0,55.0,45.0,0.0,0.0,2.0,5.0,2.0,0.0,8.0,4.0,5,5,4.0,2.0,26.0,15.0,,,2.0,0.0,1.0,2.0,1,3
2021-08-29,Wisla Plock,Rakow Czestochowa,10:30,270105,95.0,90.0,9.0,10.0,3,8,34.0,39.0,19,20,20.0,20.0,6.0,8.0,1.0,0.0,0.0,0.0,46.0,54.0,0.0,0.0,5.0,4.0,3.0,3.0,4.0,3.0,5,7,4.0,5.0,19.0,26.0,2.0,1.0,2.0,3.0,1.0,1.0,1,1
2021-08-28,Gornik Zabrze,Piast Gliwice,18:00,269930,95.0,105.0,7.0,7.0,8,4,53.0,68.0,13,8,10.0,14.0,8.0,8.0,1.0,2.0,0.0,0.0,45.0,55.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,4.0,2,3,4.0,2.0,21.0,28.0,0.0,2.0,3.0,2.0,0.0,0.0,0,1
2021-08-28,Lech Poznan,Pogon Szczecin,15:30,269842,78.0,96.0,6.0,7.0,5,6,42.0,50.0,7,13,14.0,7.0,11.0,7.0,0.0,1.0,0.0,0.0,42.0,58.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,5.0,3,2,5.0,4.0,16.0,18.0,2.0,2.0,1.0,2.0,0.0,0.0,1,1
2021-08-28,Lechia Gdansk,RKS Radomiak 1910 SA Radom,13:00,269643,112.0,95.0,7.0,7.0,10,5,77.0,59.0,13,12,14.0,17.0,6.0,5.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,4.0,2.0,3.0,5,4,3.0,4.0,20.0,19.0,,,3.0,1.0,2.0,0.0,2,2
2021-08-28,Termalica Nieciecza,Cracovia,10:30,269596,81.0,72.0,8.0,7.0,4,5,62.0,58.0,18,19,21.0,19.0,8.0,10.0,1.0,2.0,0.0,0.0,61.0,39.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,5.0,6,2,5.0,5.0,21.0,13.0,0.0,1.0,2.0,3.0,0.0,0.0,1,2
2021-08-27,KS Warta Poznan,Jagiellonia Bialystok,18:30,269507,90.0,93.0,6.0,12.0,2,6,29.0,55.0,9,10,13.0,9.0,11.0,9.0,0.0,3.0,0.0,0.0,33.0,67.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0,8.0,3,4,5.0,3.0,29.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
2021-08-27,Stal Mielec,Gornik Leczna,16:00,269428,79.0,100.0,6.0,7.0,4,10,58.0,63.0,15,18,20.0,18.0,8.0,6.0,3.0,2.0,0.0,0.0,48.0,52.0,0.0,0.0,2.0,2.0,1.0,4.0,2.0,5.0,4,2,5.0,4.0,14.0,24.0,1.0,2.0,1.0,3.0,2.0,0.0,2,0
2021-08-22,Lech Poznan,Lechia Gdansk,15:30,268775,86.0,81.0,10.0,4.0,7,10,44.0,31.0,10,9,12.0,12.0,9.0,13.0,2.0,3.0,0.0,0.0,59.0,41.0,0.0,0.0,0.0,4.0,5.0,1.0,4.0,4.0,6,0,5.0,5.0,17.0,32.0,,,1.0,3.0,1.0,0.0,2,0
2021-08-22,Piast Gliwice,Slask Wroclaw,13:00,268680,81.0,83.0,7.0,5.0,7,8,50.0,62.0,13,12,18.0,14.0,7.0,8.0,1.0,6.0,0.0,0.0,54.0,46.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,2.0,3,3,4.0,5.0,16.0,28.0,3.0,0.0,2.0,2.0,0.0,0.0,1,1
2021-08-21,Gornik Leczna,Wisla Krakow,18:00,268500,87.0,115.0,7.0,14.0,0,5,33.0,61.0,9,16,20.0,10.0,12.0,5.0,1.0,4.0,0.0,0.0,39.0,61.0,0.0,0.0,5.0,2.0,3.0,5.0,5.0,6.0,2,8,3.0,5.0,19.0,27.0,0.0,1.0,1.0,2.0,0.0,1.0,1,3
2021-08-21,Cracovia,Jagiellonia Bialystok,15:30,268394,74.0,107.0,9.0,10.0,5,7,64.0,79.0,12,12,14.0,17.0,9.0,5.0,5.0,2.0,2.0,0.0,47.0,53.0,0.0,0.0,3.0,3.0,1.0,4.0,4.0,6.0,5,4,5.0,5.0,26.0,25.0,1.0,0.0,3.0,4.0,1.0,0.0,2,1
2021-08-21,Pogon Szczecin,Stal Mielec,13:00,268207,88.0,74.0,21.0,4.0,10,3,66.0,38.0,12,6,6.0,17.0,8.0,12.0,5.0,0.0,4.0,0.0,69.0,31.0,0.0,0.0,0.0,12.0,4.0,1.0,11.0,3.0,10,1,5.0,4.0,19.0,16.0,2.0,1.0,0.0,3.0,0.0,1.0,4,1
2021-08-20,RKS Radomiak 1910 SA Radom,KS Warta Poznan,18:30,268077,79.0,81.0,12.0,3.0,7,7,55.0,50.0,12,19,21.0,13.0,5.0,11.0,1.0,2.0,1.0,0.0,52.0,48.0,0.0,0.0,0.0,4.0,1.0,2.0,7.0,3.0,5,0,4.0,5.0,28.0,26.0,0.0,1.0,0.0,2.0,0.0,0.0,1,0
2021-08-20,Wisla Plock,Zaglebie Lubin,16:00,268017,116.0,107.0,13.0,13.0,5,10,44.0,46.0,14,10,11.0,14.0,12.0,9.0,0.0,1.0,0.0,0.0,51.0,49.0,0.0,0.0,5.0,4.0,1.0,3.0,6.0,8.0,7,5,5.0,5.0,40.0,33.0,,,1.0,3.0,2.0,0.0,4,0
2021-08-16,Jagiellonia Bialystok,Gornik Zabrze,16:00,267491,117.0,116.0,6.0,5.0,2,7,66.0,54.0,14,9,12.0,15.0,6.0,9.0,1.0,3.0,0.0,0.0,45.0,55.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,2,3,3.0,4.0,18.0,14.0,1.0,1.0,2.0,1.0,1.0,2.0,1,3
2021-08-15,Zaglebie Lubin,Pogon Szczecin,18:00,267376,53.0,56.0,6.0,6.0,5,9,27.0,51.0,10,8,8.0,10.0,12.0,7.0,,,0.0,0.0,45.0,55.0,0.0,0.0,3.0,1.0,5.0,2.0,3.0,3.0,3,3,4.0,4.0,17.0,19.0,1.0,1.0,3.0,3.0,1.0,0.0,2,0
2021-08-15,Slask Wroclaw,Gornik Leczna,15:30,267281,93.0,85.0,8.0,2.0,8,6,71.0,36.0,15,13,14.0,15.0,3.0,10.0,0.0,1.0,0.0,0.0,58.0,42.0,0.0,0.0,1.0,3.0,6.0,2.0,5.0,1.0,3,1,4.0,2.0,27.0,19.0,1.0,2.0,2.0,2.0,0.0,0.0,0,0
2021-08-14,KS Warta Poznan,Legia Warszawa,18:00,266974,93.0,103.0,7.0,11.0,4,10,34.0,48.0,18,15,16.0,18.0,10.0,6.0,0.0,1.0,0.0,0.0,38.0,62.0,0.0,0.0,1.0,1.0,2.0,2.0,6.0,8.0,1,3,3.0,5.0,19.0,21.0,,,2.0,1.0,0.0,1.0,0,2
2021-08-14,Lechia Gdansk,Cracovia,15:30,266850,77.0,83.0,9.0,6.0,3,3,43.0,41.0,20,11,13.0,21.0,12.0,7.0,1.0,2.0,0.0,0.0,49.0,51.0,0.0,0.0,2.0,2.0,2.0,4.0,4.0,4.0,5,2,5.0,5.0,17.0,15.0,,,3.0,2.0,1.0,0.0,3,0
2021-08-14,Piast Gliwice,Wisla Plock,13:00,266696,87.0,98.0,10.0,7.0,6,1,57.0,56.0,19,14,15.0,24.0,10.0,10.0,5.0,1.0,0.0,0.0,46.0,54.0,0.0,1.0,0.0,1.0,3.0,1.0,6.0,4.0,4,3,4.0,5.0,12.0,14.0,,,1.0,1.0,3.0,1.0,4,3
2021-08-13,Stal Mielec,Wisla Krakow,18:30,266561,92.0,103.0,8.0,9.0,8,4,64.0,76.0,9,20,24.0,11.0,10.0,7.0,2.0,4.0,0.0,0.0,54.0,46.0,0.0,0.0,3.0,2.0,1.0,4.0,4.0,5.0,4,4,4.0,5.0,22.0,28.0,1.0,0.0,3.0,2.0,1.0,0.0,2,1
2021-08-13,Termalica Nieciecza,Lech Poznan,16:00,266494,74.0,68.0,8.0,8.0,7,8,34.0,31.0,5,9,9.0,7.0,5.0,9.0,2.0,0.0,2.0,0.0,52.0,48.0,0.0,0.0,3.0,5.0,,,2.0,2.0,6,6,5.0,5.0,16.0,13.0,,,4.0,1.0,1.0,2.0,1,3
2021-08-09,Wisla Plock,RKS Radomiak 1910 SA Radom,16:00,266023,103.0,109.0,6.0,9.0,8,3,37.0,47.0,12,18,18.0,14.0,8.0,3.0,2.0,0.0,0.0,0.0,54.0,46.0,0.0,0.0,5.0,2.0,5.0,4.0,3.0,4.0,3,5,4.0,4.0,21.0,28.0,1.0,0.0,1.0,4.0,1.0,0.0,1,0
2021-08-08,Slask Wroclaw,Lechia Gdansk,18:00,265895,89.0,97.0,19.0,17.0,6,8,58.0,65.0,14,18,19.0,19.0,16.0,11.0,5.0,1.0,0.0,1.0,49.0,51.0,0.0,0.0,7.0,7.0,1.0,1.0,11.0,9.0,8,8,4.0,5.0,10.0,17.0,2.0,2.0,1.0,2.0,1.0,0.0,1,1
2021-08-08,Wisla Krakow,Rakow Czestochowa,15:30,265803,99.0,77.0,8.0,8.0,4,8,68.0,55.0,8,16,17.0,9.0,7.0,7.0,1.0,1.0,0.0,0.0,65.0,35.0,0.0,1.0,4.0,3.0,2.0,0.0,4.0,2.0,4,6,5.0,5.0,24.0,21.0,1.0,0.0,0.0,3.0,1.0,0.0,1,2
2021-08-08,Pogon Szczecin,Piast Gliwice,13:00,265704,95.0,79.0,9.0,8.0,4,8,59.0,52.0,8,12,13.0,11.0,8.0,8.0,3.0,1.0,0.0,0.0,59.0,41.0,0.0,0.0,8.0,3.0,2.0,5.0,6.0,3.0,3,5,4.0,5.0,18.0,19.0,2.0,1.0,0.0,1.0,1.0,0.0,1,0
2021-08-07,Gornik Zabrze,Stal Mielec,15:30,265439,114.0,77.0,8.0,5.0,3,3,71.0,36.0,13,15,18.0,18.0,7.0,13.0,5.0,3.0,0.0,0.0,59.0,41.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,3,0,5.0,5.0,19.0,23.0,2.0,3.0,0.0,3.0,0.0,0.0,1,0
2021-08-07,Jagiellonia Bialystok,Termalica Nieciecza,13:00,265276,95.0,116.0,8.0,7.0,0,4,42.0,63.0,16,17,17.0,20.0,11.0,7.0,4.0,0.0,0.0,0.0,44.0,56.0,0.0,0.0,2.0,3.0,1.0,3.0,4.0,5.0,4,2,5.0,5.0,13.0,22.0,2.0,0.0,2.0,1.0,1.0,0.0,1,0
2021-08-06,Lech Poznan,Cracovia,18:30,265154,94.0,86.0,13.0,3.0,4,1,54.0,36.0,16,9,11.0,17.0,7.0,21.0,1.0,2.0,0.0,0.0,54.0,46.0,0.0,0.0,0.0,2.0,3.0,1.0,8.0,3.0,5,0,5.0,5.0,23.0,21.0,0.0,2.0,2.0,1.0,0.0,0.0,2,0
2021-08-06,Gornik Leczna,KS Warta Poznan,16:00,265099,78.0,91.0,7.0,9.0,1,6,31.0,40.0,18,16,17.0,19.0,4.0,5.0,1.0,1.0,0.0,0.0,55.0,45.0,0.0,0.0,3.0,3.0,3.0,5.0,4.0,2.0,3,7,5.0,4.0,25.0,28.0,0.0,2.0,2.0,1.0,0.0,1.0,0,4
2021-08-02,Lechia Gdansk,Wisla Plock,16:00,264655,76.0,107.0,4.0,8.0,8,9,54.0,63.0,15,13,16.0,16.0,7.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,1.0,4.0,3,4,5.0,3.0,19.0,24.0,1.0,0.0,2.0,3.0,0.0,0.0,1,0
2021-08-01,Jagiellonia Bialystok,Rakow Czestochowa,18:00,264547,90.0,119.0,8.0,6.0,3,7,45.0,70.0,19,13,15.0,20.0,7.0,7.0,1.0,2.0,0.0,0.0,48.0,52.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,4.0,3,2,5.0,5.0,14.0,20.0,,,1.0,2.0,2.0,0.0,3,0
2021-08-01,Cracovia,Slask Wroclaw,15:30,264452,86.0,69.0,10.0,11.0,12,6,57.0,28.0,15,18,20.0,16.0,9.0,9.0,1.0,2.0,0.0,2.0,60.0,40.0,0.0,1.0,3.0,4.0,1.0,0.0,5.0,6.0,5,5,4.0,4.0,22.0,11.0,1.0,2.0,2.0,3.0,0.0,1.0,1,2
2021-08-01,KS Warta Poznan,Pogon Szczecin,13:00,264359,77.0,97.0,5.0,14.0,3,7,32.0,66.0,12,11,12.0,14.0,14.0,8.0,2.0,1.0,0.0,2.0,38.0,62.0,1.0,0.0,4.0,0.0,1.0,5.0,4.0,9.0,1,5,5.0,5.0,25.0,17.0,2.0,1.0,3.0,2.0,0.0,1.0,1,1
2021-07-31,RKS Radomiak 1910 SA Radom,Legia Warszawa,18:00,264184,74.0,98.0,17.0,6.0,6,6,37.0,40.0,19,18,20.0,19.0,5.0,9.0,0.0,2.0,0.0,0.0,51.0,49.0,1.0,2.0,1.0,6.0,6.0,3.0,6.0,4.0,11,2,4.0,5.0,16.0,22.0,1.0,3.0,4.0,3.0,0.0,0.0,3,1
2021-07-31,Termalica Nieciecza,Wisla Krakow,15:30,264096,78.0,91.0,9.0,7.0,3,4,53.0,75.0,12,11,13.0,14.0,8.0,6.0,2.0,2.0,0.0,0.0,49.0,51.0,0.0,0.0,2.0,3.0,1.0,2.0,4.0,3.0,5,4,5.0,5.0,18.0,18.0,1.0,2.0,2.0,1.0,1.0,0.0,2,2
2021-07-31,Stal Mielec,Piast Gliwice,13:00,263962,76.0,71.0,12.0,9.0,9,2,35.0,29.0,10,20,23.0,12.0,7.0,12.0,2.0,3.0,0.0,0.0,52.0,48.0,0.0,0.0,1.0,5.0,4.0,0.0,7.0,6.0,5,3,5.0,3.0,23.0,16.0,0.0,1.0,0.0,0.0,0.0,2.0,0,2
2021-07-30,Gornik Zabrze,Lech Poznan,18:30,263845,81.0,101.0,3.0,11.0,2,12,47.0,76.0,10,7,11.0,11.0,8.0,3.0,1.0,4.0,2.0,0.0,44.0,56.0,0.0,1.0,6.0,2.0,,,0.0,2.0,3,9,5.0,5.0,18.0,24.0,,,2.0,1.0,1.0,1.0,1,3
2021-07-30,Zaglebie Lubin,Gornik Leczna,16:00,263771,114.0,94.0,6.0,3.0,2,4,60.0,56.0,13,12,15.0,14.0,5.0,10.0,1.0,3.0,0.0,0.0,51.0,49.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,4,2,3.0,5.0,25.0,23.0,0.0,1.0,0.0,2.0,1.0,1.0,3,1
2021-07-26,Wisla Krakow,Zaglebie Lubin,16:00,263323,83.0,87.0,5.0,11.0,8,5,59.0,52.0,16,14,14.0,17.0,8.0,6.0,1.0,0.0,2.0,1.0,59.0,41.0,0.0,0.0,4.0,1.0,5.0,1.0,1.0,7.0,4,4,5.0,5.0,25.0,29.0,2.0,1.0,4.0,1.0,2.0,0.0,3,0
2021-07-25,Pogon Szczecin,Gornik Zabrze,18:00,263246,88.0,68.0,4.0,3.0,6,5,64.0,40.0,11,13,13.0,13.0,8.0,6.0,2.0,0.0,0.0,0.0,73.0,27.0,0.0,0.0,4.0,7.0,3.0,0.0,0.0,2.0,4,1,5.0,3.0,16.0,20.0,0.0,1.0,1.0,1.0,1.0,0.0,2,0
2021-07-25,Slask Wroclaw,KS Warta Poznan,15:30,263187,116.0,108.0,14.0,10.0,1,4,72.0,47.0,10,13,13.0,10.0,8.0,15.0,,,0.0,0.0,49.0,51.0,0.0,0.0,3.0,3.0,4.0,0.0,9.0,5.0,5,5,5.0,4.0,23.0,16.0,,,2.0,1.0,0.0,1.0,2,2
2021-07-25,Piast Gliwice,Rakow Czestochowa,13:00,263140,104.0,70.0,11.0,13.0,4,6,63.0,42.0,14,17,18.0,15.0,7.0,7.0,1.0,1.0,1.0,2.0,49.0,51.0,0.0,0.0,6.0,7.0,4.0,2.0,2.0,4.0,9,9,5.0,5.0,16.0,15.0,1.0,2.0,2.0,2.0,1.0,1.0,2,3
2021-07-24,Legia Warszawa,Wisla Plock,18:00,263037,100.0,97.0,8.0,12.0,0,6,38.0,45.0,12,20,22.0,14.0,11.0,11.0,2.0,2.0,0.0,0.0,50.0,50.0,0.0,0.0,3.0,2.0,2.0,4.0,5.0,7.0,3,5,5.0,5.0,17.0,23.0,1.0,0.0,2.0,2.0,1.0,0.0,1,0
2021-07-24,Jagiellonia Bialystok,Lechia Gdansk,15:30,262966,74.0,69.0,12.0,9.0,5,9,39.0,40.0,12,11,12.0,13.0,7.0,11.0,1.0,1.0,0.0,0.0,51.0,49.0,0.0,0.0,3.0,4.0,3.0,2.0,7.0,5.0,5,4,3.0,4.0,19.0,20.0,0.0,1.0,2.0,1.0,0.0,0.0,1,1
2021-07-24,Gornik Leczna,Cracovia,13:00,262857,88.0,75.0,7.0,14.0,7,7,42.0,46.0,13,10,10.0,13.0,12.0,7.0,,,0.0,0.0,48.0,52.0,0.0,0.0,6.0,1.0,2.0,2.0,5.0,7.0,2,7,5.0,5.0,19.0,21.0,1.0,0.0,3.0,3.0,1.0,0.0,1,1
2021-07-23,Lech Poznan,RKS Radomiak 1910 SA Radom,18:30,262773,104.0,102.0,12.0,7.0,9,5,63.0,49.0,10,8,10.0,15.0,13.0,12.0,5.0,2.0,0.0,0.0,65.0,35.0,0.0,0.0,1.0,7.0,3.0,0.0,5.0,6.0,7,1,4.0,4.0,17.0,19.0,1.0,2.0,1.0,1.0,0.0,0.0,0,0
2021-07-23,Termalica Nieciecza,Stal Mielec,16:00,262733,68.0,58.0,7.0,3.0,1,2,37.0,33.0,12,15,16.0,14.0,7.0,8.0,2.0,1.0,0.0,2.0,52.0,48.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,2,2,5.0,3.0,19.0,14.0,,,2.0,2.0,1.0,0.0,1,1
2021-05-16,Wisla Plock,Zaglebie Lubin,15:30,254544,92.0,91.0,14.0,5.0,4,4,48.0,35.0,10,18,19.0,12.0,7.0,5.0,2.0,1.0,0.0,0.0,55.0,45.0,0.0,0.0,1.0,6.0,2.0,2.0,4.0,3.0,10,2,5.0,5.0,27.0,18.0,0.0,1.0,3.0,2.0,2.0,0.0,4,0
2021-05-16,Slask Wroclaw,Stal Mielec,15:30,254543,97.0,87.0,11.0,11.0,2,9,57.0,49.0,7,12,14.0,8.0,5.0,14.0,1.0,2.0,0.0,0.0,52.0,48.0,0.0,0.0,5.0,3.0,1.0,0.0,7.0,5.0,4,6,2.0,5.0,19.0,23.0,1.0,2.0,0.0,4.0,1.0,0.0,1,1
2021-05-16,Pogon Szczecin,Rakow Czestochowa,15:30,254542,93.0,79.0,7.0,8.0,6,1,62.0,47.0,13,15,17.0,15.0,8.0,14.0,2.0,2.0,0.0,0.0,70.0,30.0,0.0,0.0,3.0,1.0,5.0,1.0,6.0,3.0,1,5,5.0,5.0,20.0,26.0,1.0,1.0,0.0,2.0,0.0,1.0,1,3
2021-05-16,Piast Gliwice,Wisla Krakow,15:30,254536,110.0,56.0,16.0,7.0,5,2,88.0,41.0,15,20,23.0,18.0,3.0,17.0,3.0,3.0,1.0,0.0,66.0,34.0,0.0,0.0,4.0,4.0,2.0,1.0,10.0,0.0,6,7,3.0,5.0,20.0,18.0,,,1.0,3.0,1.0,3.0,2,3
2021-05-16,Legia Warszawa,Podbeskidzie Bielsko-Biala,15:30,254535,97.0,58.0,11.0,13.0,4,7,57.0,51.0,11,15,16.0,11.0,11.0,11.0,0.0,1.0,0.0,0.0,59.0,41.0,0.0,0.0,4.0,4.0,2.0,3.0,6.0,9.0,5,4,5.0,5.0,10.0,19.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0
2021-05-16,Lech Poznan,Gornik Zabrze,15:30,254534,83.0,94.0,11.0,12.0,10,6,38.0,43.0,11,7,8.0,12.0,9.0,5.0,1.0,1.0,0.0,0.0,53.0,47.0,0.0,0.0,6.0,7.0,2.0,4.0,3.0,5.0,8,7,5.0,3.0,15.0,22.0,1.0,1.0,2.0,1.0,1.0,0.0,1,1
2021-05-16,Jagiellonia Bialystok,Lechia Gdansk,15:30,254533,94.0,106.0,11.0,10.0,6,8,48.0,73.0,14,11,17.0,17.0,17.0,5.0,3.0,6.0,2.0,0.0,43.0,57.0,0.0,0.0,5.0,5.0,3.0,6.0,4.0,4.0,7,6,5.0,5.0,17.0,22.0,,,5.0,3.0,1.0,0.0,2,1
2021-05-16,Cracovia,KS Warta Poznan,15:30,254532,80.0,96.0,5.0,7.0,5,6,42.0,58.0,16,12,14.0,19.0,9.0,12.0,3.0,2.0,0.0,0.0,46.0,54.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,5.0,0,2,5.0,3.0,22.0,24.0,1.0,0.0,1.0,2.0,0.0,0.0,0,1
2021-05-10,Rakow Czestochowa,Piast Gliwice,16:00,253324,83.0,103.0,6.0,10.0,4,2,51.0,60.0,16,14,15.0,18.0,11.0,8.0,2.0,1.0,0.0,0.0,43.0,57.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,9.0,4,1,4.0,4.0,20.0,18.0,,,1.0,2.0,1.0,0.0,1,0
